modelo;marca;ano;data_referencia;valor
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2017-01-01;33850
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2017-02-01;33777
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2017-03-01;33659
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2017-04-01;34121
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2017-05-01;34120
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2017-06-01;33594
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2017-07-01;33656
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2017-08-01;33545
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2017-09-01;33480
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2017-10-01;33250
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2017-11-01;33201
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2017-12-01;33145
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2018-01-01;33010
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2018-02-01;32978
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2018-03-01;32826
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2018-04-01;33126
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2018-05-01;33521
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2018-06-01;33587
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2018-07-01;32962
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2018-08-01;33240
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2018-09-01;32575
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2018-10-01;33001
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2018-11-01;32397
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2018-12-01;32211
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2019-01-01;31498
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2019-02-01;31400
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2019-03-01;31989
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2019-04-01;32884
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2019-05-01;32775
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2019-06-01;32670
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2019-07-01;32732
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2017;2019-08-01;32829
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2017-06-01;34997
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2017-07-01;34834
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2017-08-01;34686
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2017-09-01;34538
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2017-10-01;34440
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2017-11-01;34316
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2017-12-01;34243
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2018-01-01;34108
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2018-02-01;34081
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2018-03-01;34012
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2018-04-01;34258
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2018-05-01;34854
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2018-06-01;34903
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2018-07-01;35112
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2018-08-01;34852
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2018-09-01;34850
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2018-10-01;34991
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2018-11-01;35456
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2018-12-01;35403
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2019-01-01;34603
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2019-02-01;34481
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2019-03-01;34525
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2019-04-01;34690
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2019-05-01;34568
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2019-06-01;34447
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2019-07-01;34799
Gol Trendline 1.0 T.Flex 12V 5p;VW - VolksWagen;2018;2019-08-01;35078
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;0 km;2017-01-01;33608
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;0 km;2017-02-01;33565
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;0 km;2017-03-01;33501
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;0 km;2017-04-01;33450
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;0 km;2017-05-01;33399
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2017-01-01;28576
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2017-02-01;27909
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2017-03-01;27813
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2017-04-01;28192
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2017-05-01;28576
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2017-06-01;28466
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2017-07-01;28228
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2017-08-01;28595
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2017-09-01;28973
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2017-10-01;28428
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2017-11-01;28811
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2017-12-01;29205
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2018-01-01;29596
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2018-02-01;29994
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2018-03-01;29939
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2018-04-01;30343
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2018-05-01;30754
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2018-06-01;31172
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2018-07-01;31489
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2018-08-01;30585
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2018-09-01;29973
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2018-10-01;30363
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2018-11-01;30766
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2018-12-01;30071
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2019-01-01;29944
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2019-02-01;30782
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2019-03-01;30965
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2019-04-01;31832
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2019-05-01;31150
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2019-06-01;30485
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2019-07-01;29753
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2016;2019-08-01;29395
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2017-01-01;27018
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2017-02-01;26387
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2017-03-01;26258
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2017-04-01;25886
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2017-05-01;25519
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2017-06-01;25870
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2017-07-01;25372
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2017-08-01;25008
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2017-09-01;25335
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2017-10-01;25669
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2017-11-01;26003
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2017-12-01;26366
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2018-01-01;26711
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2018-02-01;27081
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2018-03-01;27297
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2018-04-01;27665
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2018-05-01;28033
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2018-06-01;27524
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2018-07-01;27201
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2018-08-01;27289
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2018-09-01;26998
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2018-10-01;27369
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2018-11-01;27768
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2018-12-01;27722
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2019-01-01;27299
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2019-02-01;27167
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2019-03-01;27062
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2019-04-01;26979
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2019-05-01;27144
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2019-06-01;27071
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2019-07-01;26770
Gol Trendline 1.0 T.Flex 8V 3p;VW - VolksWagen;2015;2019-08-01;26459
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;0 km;2017-01-01;37770
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;0 km;2017-02-01;37727
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;0 km;2017-03-01;37677
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;0 km;2017-04-01;37625
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;0 km;2017-05-01;37573
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2017-01-01;32541
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2017-02-01;32043
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2017-03-01;31896
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2017-04-01;31131
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2017-05-01;32010
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2017-06-01;31599
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2017-07-01;31742
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2017-08-01;32031
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2017-09-01;31434
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2017-10-01;31456
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2017-11-01;31552
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2017-12-01;31428
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2018-01-01;31673
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2018-02-01;31092
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2018-03-01;31021
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2018-04-01;31340
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2018-05-01;31622
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2018-06-01;31585
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2018-07-01;31951
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2018-08-01;31825
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2018-09-01;31188
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2018-10-01;30609
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2018-11-01;31010
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2018-12-01;31315
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2019-01-01;30916
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2019-02-01;30813
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2019-03-01;30740
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2019-04-01;30676
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2019-05-01;31350
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2019-06-01;31252
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2019-07-01;31053
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2016;2019-08-01;30776
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2017-01-01;29069
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2017-02-01;29105
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2017-03-01;29183
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2017-04-01;29574
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2017-05-01;29844
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2017-06-01;28991
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2017-07-01;29905
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2017-08-01;29100
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2017-09-01;29373
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2017-10-01;29365
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2017-11-01;29382
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2017-12-01;29780
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2018-01-01;30189
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2018-02-01;30040
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2018-03-01;30054
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2018-04-01;30165
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2018-05-01;30557
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2018-06-01;30526
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2018-07-01;30937
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2018-08-01;30071
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2018-09-01;29812
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2018-10-01;29652
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2018-11-01;30074
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2018-12-01;30033
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2019-01-01;29636
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2019-02-01;29390
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2019-03-01;29263
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2019-04-01;29181
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2019-05-01;29150
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2019-06-01;29068
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2019-07-01;28884
Gol Trendline 1.0 T.Flex 8V 5p;VW - VolksWagen;2015;2019-08-01;28797
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;0 km;2017-01-01;36966
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;0 km;2017-02-01;36926
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2017-01-01;32427
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2017-02-01;32345
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2017-03-01;32191
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2017-04-01;32082
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2017-05-01;31973
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2017-06-01;31846
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2017-07-01;31789
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2017-08-01;31581
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2017-09-01;31869
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2017-10-01;32161
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2017-11-01;31849
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2017-12-01;31745
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2018-01-01;32186
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2018-02-01;32135
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2018-03-01;32285
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2018-04-01;32330
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2018-05-01;32634
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2018-06-01;32756
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2018-07-01;32865
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2018-08-01;32408
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2018-09-01;31451
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2018-10-01;31710
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2018-11-01;31421
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2018-12-01;30775
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2019-01-01;29888
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2019-02-01;29801
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2019-03-01;29714
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2019-04-01;29630
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2019-05-01;29547
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2019-06-01;29464
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2019-07-01;29381
Gol Trendline 1.6 T.Flex 8V 3p;VW - VolksWagen;2015;2019-08-01;29298
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2017-01-01;41855
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2017-02-01;42123
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2017-03-01;42126
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2017-04-01;42252
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2017-05-01;42097
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2017-06-01;42790
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2017-07-01;43110
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2017-08-01;43990
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2017-09-01;45381
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2017-10-01;45499
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2017-11-01;45204
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2017-12-01;45304
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2018-01-01;45157
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2018-02-01;45079
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2018-03-01;44930
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2018-04-01;45068
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2018-05-01;45859
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2018-06-01;46187
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2018-07-01;45997
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2018-08-01;45928
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2018-09-01;45909
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2018-10-01;46050
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2018-11-01;46260
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2018-12-01;44695
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2019-01-01;44190
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2019-02-01;43690
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2019-03-01;42990
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2019-04-01;42356
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2019-05-01;41871
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2019-06-01;41392
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;0 km;2019-07-01;40918
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2017-01-01;37555
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2017-02-01;37072
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2017-03-01;36796
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2017-04-01;37299
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2017-05-01;37808
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2017-06-01;37811
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2017-07-01;37956
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2017-08-01;37950
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2017-09-01;38454
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2017-10-01;38579
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2017-11-01;38021
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2017-12-01;37443
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2018-01-01;37946
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2018-02-01;38454
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2018-03-01;38604
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2018-04-01;39117
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2018-05-01;39851
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2018-06-01;39240
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2018-07-01;39408
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2018-08-01;38280
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2018-09-01;37998
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2018-10-01;37313
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2018-11-01;37250
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2018-12-01;37338
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2019-01-01;36841
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2019-02-01;36544
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2019-03-01;36323
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2019-04-01;36164
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2019-05-01;36047
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2019-06-01;36026
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2019-07-01;35972
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2017;2019-08-01;35949
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2016;2017-01-01;36144
Gol Trendline 1.6 T.Flex 8V 5p;VW - VolksWagen;2016;2017-02-01;35298
